DATE,PLAYER,SOURCE,CHEST,SCORE
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Braided Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,BAFUR,Level 25 Crypt,Bone Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Trillium Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,Darkhammer,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,BAFUR,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,House of Horrors Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Cobra Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,White Wood Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Cobra Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Priest's Chest,550
2025-03-11 00:00:00,Darkhammer,Level 25 Crypt,Fire Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Bone Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Gnome Workshop Chest,275
2025-03-11 00:00:00,BAFUR,Level 20 epic Crypt,Scarab Chest,168
2025-03-11 00:00:00,GoldRush,Level 30 rare Crypt,Rare Dragon Chest,500
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Cobalt Chest,550
2025-03-11 00:00:00,BAFUR,Level 25 Crypt,Infernal Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 Crypt,Stone Chest,84
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Ancient Warrior's Chest,550
2025-03-11 00:00:00,nobe,Level 25 rare Crypt,Rare Dragon Chest,350
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Trillium Chest,550
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 Crypt,Bone Chest,84
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Sand Chest,275
2025-03-11 00:00:00,GoldRush,Level 30 rare Crypt,Rare Dragon Chest,500
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 Crypt,Infernal Chest,84
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 Crypt,Cobra Chest,84
2025-03-11 00:00:00,GoldRush,Level 30 rare Crypt,Rare Dragon Chest,500
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Cobra Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Cobalt Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Fire Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,House of Horrors Chest,550
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 Crypt,Gnome Workshop Chest,84
2025-03-11 00:00:00,GoldRush,Level 30 rare Crypt,Rare Dragon Chest,500
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Chest of the Cursed,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Bone Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,White Wood Chest,550
2025-03-11 00:00:00,Dacage,Level 15 Crypt,Fire Chest,17
2025-03-11 00:00:00,GoldRush,Level 30 rare Crypt,Rare Dragon Chest,500
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Braided Chest,550
2025-03-11 00:00:00,GoldRush,Level 30 rare Crypt,Rare Dragon Chest,500
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Gnome Workshop Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Braided Chest,550
2025-03-11 00:00:00,Dacage,Level 15 Crypt,Infernal Chest,17
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Mayan Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Abandoned Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Infernal Chest,275
2025-03-11 00:00:00,Dacage,Level 15 Crypt,Cobra Chest,17
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Ancient Warrior's Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Barbarian Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Priest's Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Bone Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Braided Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Gnome Workshop Chest,275
2025-03-11 00:00:00,GoldRush,Level 30 rare Crypt,Rare Dragon Chest,500
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Ancient Warrior's Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Stone Chest,275
2025-03-11 00:00:00,GoldRush,Level 30 rare Crypt,Rare Dragon Chest,500
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Turtle Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,GoldRush,Level 30 rare Crypt,Rare Dragon Chest,500
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Barbarian Chest,550
2025-03-11 00:00:00,Hammerschlag1,Level 20 Crypt,Cobra Chest,84
2025-03-11 00:00:00,Hammerschlag1,Level 15 Crypt,Cobra Chest,17
2025-03-11 00:00:00,rainstream,Level 10 Crypt,Infernal Chest,4
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Elegant Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Scarab Chest,550
2025-03-11 00:00:00,Hammerschlag1,Level 15 Crypt,Sand Chest,17
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Bone Chest,275
2025-03-11 00:00:00,Anararad,Level 17 heroic Monster,Elven Chest,35
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 Crypt,Orc Chest,84
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,White Wood Chest,550
2025-03-11 00:00:00,rainstream,Level 15 Crypt,Infernal Chest,17
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Cobra Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Titansteel Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Infernal Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,White Wood Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Harpy Chest,550
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 Crypt,Sand Chest,84
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Gnome Workshop Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Titansteel Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Titansteel Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Infernal Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Ancient Warrior's Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Priest's Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Elegant Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Ancient Warrior's Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Mayan Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Abandoned Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Braided Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Harpy Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Elegant Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Infernal Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Priest's Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Stone Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Titansteel Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Titansteel Chest,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Gnome Workshop Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Mayan Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Elegant Chest,275
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Chest of the Cursed,550
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Mayan Chest,275
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 epic Crypt,Cobalt Chest,168
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Dexter,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Fluxsfire,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Fluxsfire,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Fluxsfire,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Angus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,KAC29,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Kajurus,Epic Chimera squad,Cobra Chest,0
2025-03-11 00:00:00,Hausarzt,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 epic Crypt,Scorpion Chest,168
2025-03-11 00:00:00,Lord Ore,Level 25 Crypt,Barbarian Chest,275
2025-03-11 00:00:00,Lord Ore,Level 25 Crypt,Stone Chest,275
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 epic Crypt,Trillium Chest,168
2025-03-11 00:00:00,Lord Ore,Level 25 Crypt,Stone Chest,275
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 epic Crypt,Barbarian Chest,168
2025-03-11 00:00:00,Kajurus,Level 25 epic Crypt,Priest's Chest,550
2025-03-11 00:00:00,Ragnar Ansgar,Level 20 epic Crypt,Harpy Chest,168
2025-03-11 00:00:00,Kajurus,Level 25 Crypt,Sand Chest,275
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Fire Chest,84
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Barbarian Chest,84
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Orc Chest,84
2025-03-11 00:00:00,Hammerschlag1,Level 25 Crypt,Mayan Chest,275
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Fire Chest,84
2025-03-11 00:00:00,Leviathan,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,Leviathan,Level 20 epic Crypt,Abandoned Chest,168
2025-03-11 00:00:00,Hammerschlag1,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Orc Chest,84
2025-03-11 00:00:00,Leviathan,Level 20 epic Crypt,Titansteel Chest,168
2025-03-11 00:00:00,Hammerschlag1,Level 25 Crypt,Barbarian Chest,275
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Cobra Chest,84
2025-03-11 00:00:00,Leviathan,Level 25 Crypt,Gnome Workshop Chest,275
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Orc Chest,84
2025-03-11 00:00:00,Leviathan,Level 20 Crypt,Fire Chest,84
2025-03-11 00:00:00,Apotheke,Level 15 epic Crypt,White Wood Chest,34
2025-03-11 00:00:00,Arindis,Level 10 Crypt,Gnome Workshop Chest,4
2025-03-11 00:00:00,Leviathan,Level 25 Crypt,Cobra Chest,275
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Bone Chest,84
2025-03-11 00:00:00,Apotheke,Level 10 Crypt,Orc Chest,4
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Barbarian Chest,84
2025-03-11 00:00:00,Hammerschlag1,Level 25 Crypt,Elegant Chest,275
2025-03-11 00:00:00,Leviathan,Level 25 Crypt,Cobra Chest,275
2025-03-11 00:00:00,Apotheke,Level 15 Crypt,Fire Chest,17
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Bone Chest,84
2025-03-11 00:00:00,Apotheke,Level 15 Crypt,Forgotten Chest,17
2025-03-11 00:00:00,Zeus,Level 20 Crypt,Stone Chest,84
2025-03-11 00:00:00,Leviathan,Level 20 Crypt,Gnome Workshop Chest,84
2025-03-11 00:00:00,Hammerschlag1,Level 25 Crypt,Bone Chest,275
2025-03-11 00:00:00,Zeus,Level 25 Crypt,Sand Chest,275
2025-03-11 00:00:00,Apotheke,Level 15 epic Crypt,Titansteel Chest,34
2025-03-11 00:00:00,Zeus,Level 25 Crypt,Sand Chest,275
2025-03-11 00:00:00,Hammerschlag1,Level 25 Crypt,Elegant Chest,275
2025-03-11 00:00:00,Zeus,Level 25 Crypt,Sand Chest,275
2025-03-11 00:00:00,Zeus,Level 25 Crypt,Gnome Workshop Chest,275
2025-03-11 00:00:00,Apotheke,Level 15 Crypt,Fire Chest,17
2025-03-11 00:00:00,Leviathan,Level 25 Crypt,Infernal Chest,275
2025-03-11 00:00:00,Zeus,Level 25 Crypt,Stone Chest,275
2025-03-11 00:00:00,Leviathan,Level 25 Crypt,Cobra Chest,275
2025-03-11 00:00:00,Apotheke,Level 15 Crypt,Elegant Chest,17
2025-03-11 00:00:00,Zeus,Level 25 Crypt,Cobra Chest,275
2025-03-11 00:00:00,Leviathan,Level 20 Crypt,Bone Chest,84
2025-03-11 00:00:00,Zeus,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,Apotheke,Level 15 Crypt,Elegant Chest,17
2025-03-11 00:00:00,Leviathan,Level 20 Crypt,Stone Chest,84
2025-03-11 00:00:00,Zeus,Level 25 Crypt,Fire Chest,275
2025-03-11 00:00:00,Apotheke,Level 10 Crypt,Mayan Chest,4
2025-03-11 00:00:00,Apotheke,Level 15 Crypt,Fire Chest,17
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Turtle Chest,168
2025-03-11 00:00:00,Zeus,Level 25 epic Crypt,Cobalt Chest,550
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Harpy Chest,168
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Barbarian Chest,168
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Titansteel Chest,168
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Chest of the Cursed,168
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Ancient Warrior's Chest,168
2025-03-11 00:00:00,Simply Mani,Level 20 Citadel,Elven Citadel Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Minotaur Chest,168
2025-03-11 00:00:00,Simply Mani,Level 20 Citadel,Elven Citadel Chest,84
2025-03-11 00:00:00,Simply Mani,Level 20 Citadel,Elven Citadel Chest,84
2025-03-11 00:00:00,Simply Mani,Level 20 Citadel,Elven Citadel Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Cobalt Chest,168
2025-03-11 00:00:00,Zeus,Level 25 epic Crypt,Cobalt Chest,550
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Cobalt Chest,168
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Scorpion Chest,168
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Trillium Chest,168
2025-03-11 00:00:00,Simply Mani,Level 20 Citadel,Elven Citadel Chest,84
2025-03-11 00:00:00,Simply Mani,Level 20 Citadel,Elven Citadel Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,White Wood Chest,168
2025-03-11 00:00:00,Weinkeller,Level 20 epic Crypt,Priest's Chest,168
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Cobra Chest,84
2025-03-11 00:00:00,Arindis,Level 10 Crypt,Orc Chest,4
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Sand Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Sand Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Bone Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Cobra Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Barbarian Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Forgotten Chest,84
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,Simply Mani,Level 20 Citadel,Elven Citadel Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Mayan Chest,84
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Sand Chest,275
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Fire Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Forgotten Chest,84
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Sand Chest,275
2025-03-11 00:00:00,Simply Mani,Level 25 Citadel,Elven Citadel Chest,275
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Stone Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Mayan Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Elegant Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Gnome Workshop Chest,84
2025-03-11 00:00:00,Simply Mani,Level 20 Citadel,Elven Citadel Chest,84
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Barbarian Chest,84
2025-03-11 00:00:00,Simply Mani,Level 20 Citadel,Elven Citadel Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Bone Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Mayan Chest,84
2025-03-11 00:00:00,Simply Mani,Level 25 Citadel,Elven Citadel Chest,275
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Forgotten Chest,84
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Barbarian Chest,275
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Fire Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Stone Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Mayan Chest,84
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Barbarian Chest,275
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Stone Chest,275
2025-03-11 00:00:00,Simply Mani,Level 30 Citadel,Elven Citadel Chest,380
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Cobra Chest,275
2025-03-11 00:00:00,Dacage,Level 20 epic Crypt,Chest of the Cursed,168
2025-03-11 00:00:00,Dacage,Level 20 Crypt,Barbarian Chest,84
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Infernal Chest,275
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Orc Chest,84
2025-03-11 00:00:00,Dacage,Level 20 epic Crypt,Chest of the Cursed,168
2025-03-11 00:00:00,Simply Mani,Level 20 epic Crypt,White Wood Chest,168
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Barbarian Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Barbarian Chest,84
2025-03-11 00:00:00,Dacage,Level 20 epic Crypt,Chest of the Cursed,168
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Mayan Chest,275
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Orc Chest,84
2025-03-11 00:00:00,Dacage,Level 20 epic Crypt,Priest's Chest,168
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Mayan Chest,84
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Orc Chest,84
2025-03-11 00:00:00,Dacage,Level 20 epic Crypt,Priest's Chest,168
2025-03-11 00:00:00,Weinkeller,Level 20 Crypt,Gnome Workshop Chest,84
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Infernal Chest,275
2025-03-11 00:00:00,Dacage,Level 20 epic Crypt,Priest's Chest,168
2025-03-11 00:00:00,Dacage,Level 20 epic Crypt,Priest's Chest,168
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Elegant Chest,275
2025-03-11 00:00:00,Simply Mani,Level 30 Citadel,Elven Citadel Chest,380
2025-03-11 00:00:00,Dacage,Level 20 epic Crypt,Priest's Chest,168
2025-03-11 00:00:00,Dacage,Level 20 epic Crypt,Priest's Chest,168
2025-03-11 00:00:00,Kajurus,Epic Basilisk squad,Basilisk Chest,0
2025-03-11 00:00:00,Kajurus,Epic Basilisk squad,Basilisk Chest,0
2025-03-11 00:00:00,Kajurus,Epic Basilisk squad,Basilisk Chest,0
2025-03-11 00:00:00,Kajurus,Epic Basilisk squad,Basilisk Chest,0
2025-03-11 00:00:00,Kajurus,Epic Basilisk squad,Basilisk Chest,0
2025-03-11 00:00:00,Kajurus,Epic Basilisk squad,Basilisk Chest,0
2025-03-11 00:00:00,Kajurus,Epic Basilisk squad,Basilisk Chest,0
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,Simply Mani,Level 25 Crypt,Infernal Chest,275
2025-03-11 00:00:00,Leviathan,Level 25 Crypt,Gnome Workshop Chest,275
2025-03-11 00:00:00,Arindis,Level 10 Crypt,Orc Chest,4
2025-03-11 00:00:00,Dagdarim,Level 25 Crypt,Barbarian Chest,275
2025-03-11 00:00:00,Dagdarim,Level 25 Crypt,Sand Chest,275
2025-03-11 00:00:00,OsmanliTorunu,Level 20 epic Crypt,Cobalt Chest,168
2025-03-11 00:00:00,Dagdarim,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,Dagdarim,Level 25 Crypt,Cobra Chest,275
2025-03-11 00:00:00,Dagdarim,Level 25 Crypt,Barbarian Chest,275
2025-03-11 00:00:00,Dagdarim,Level 25 Crypt,Orc Chest,275
2025-03-11 00:00:00,OsmanliTorunu,Level 20 epic Crypt,Harpy Chest,168
2025-03-11 00:00:00,Dagdarim,Level 25 Crypt,Forgotten Chest,275
2025-03-11 00:00:00,Dagdarim,Level 25 Crypt,Fire Chest,275
